Samp,Herbarium,CatalogNumber,State,K3Q2S1964_LD,K3Q1S1964_LD,K3Q3S1964_LD,MaxK3_LD,PC_LD1,PC_LD2,PC_LD3,PC_LD4,PC_LD5,PC_LD6,PC_LD7,PC_LD8,PC_LD9,PC_LD10,Directory,File,Country,RANGE,Year,TimeBin,PCOASamp,PcoaGroups,PcoaGroupRegion,,Region,PcoaYR,N_S,SampleN,lat,lon,H_C,N_S,Heterozygosity,K2Q1S1964,K2Q2S1964,K3Q1S1964,K3Q2S1964,K3Q3S1964,K4Q1S1964,K4Q2S1964,K4Q3S1964,K4Q4S1964,MaxK3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,NREAD,COVERAGE,AC_COVERAGE,AC_COUNT,AC_2_COVERAGE,AC_2_COUNT,LI_COVERAGE,LI_COUNT,Region,stdAC,stdLI,geno_Hb7a1,geno_Hb7a2,geno_Hb7b,geno_Hb9,geno_Hb13,PC1_TE,PC2_TE,PC3_TE,PC4_TE,PC5_TE
TRHS83,IL,IL_23826,IL,0.223066022,0.749889373,0.027044604,0.749889373,0.033478192,0.044075033,-0.010478171,-0.022153034,0.036214098,0.004541624,-0.006901044,-0.000254145,-0.019647704,0.021644896,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS83_CKDL230018650-1A_225KJTLT3_L2_C1.bam,USA,NAM,1947,1918-1957,1947_TRHS83,1918-1957,1918-1957_NA,1947_NA,Middle,1947_Middle,M,97,37.99229269,-88.9241655,H,NA,0.00319967,0.077619486,0.922380514,0.747561981,0.227381642,0.025056377,0.205738684,1.00E-09,0.072134573,0.722126742,0.748,0.033760086,0.043377143,-0.011293032,-0.018244684,0.040832887,-0.008289302,0.00369681,-0.004741381,0.034677601,0.026593748,24420573,0,90.439,67,71.7378,54,77.6765,118,Middle,2.74E-06,4.83E-06,0,0,0.5,0,0,79.89365294,1.022790517,-0.185502012,-4.533146918,-1.636686125
TRHS84,IL,IL_173859,IL,0.771123791,0.007120823,0.221755387,0.771123791,0.012371901,-0.035270527,0.034697703,-0.0011718,0.002142569,0.007232268,0.062697842,0.028177147,-0.060209967,-0.001860565,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS84_CKDL230018650-1A_225KJTLT3_L2_C1.bam,USA,NAM,1991,1958-1997,1991_TRHS84,1958-1997,1958-1997_NA,1991_NA,Middle,1991_Middle,M,269,37.45964862,-88.88092853,H,NA,0.003508861,0.355079492,0.644920508,0.000816373,0.778304863,0.220878764,0.755967565,0.133564088,0.110468346,1.00E-09,0.778,0.012215971,-0.036295544,0.033136992,-0.000274932,-0.005464077,0.067417499,0.029362809,-0.0381041,0.062068521,-0.00374395,15619183,0,39.2664,12,24.8948,6,7.29357,6,Middle,7.68E-07,3.84E-07,0,0.5,0.5,0,0,74.07982535,-11.32554825,-6.819091131,-1.669970592,-3.090380857
TRHS85,IL,IL_23832,IL,0.023151365,0.976848634,0.000000001,0.976848634,0.038133484,0.062718577,-0.022289316,-0.025751543,0.035715868,0.009909398,-0.003446755,0.005775219,-0.009746786,0.049382001,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS85_CKDL230018650-1A_225KJTLT3_L2_C1.bam,USA,NAM,1947,1918-1957,1947_TRHS85,1918-1957,1918-1957_NA,1947_NA,Middle,1947_Middle,M,102,39.08550549,-90.3565283,H,NA,0.003032056,1.00E-09,0.999999999,0.970745226,0.029254773,1.00E-09,0.007845604,1.00E-09,1.00E-09,0.992154394,0.971,0.039474393,0.06191079,-0.022787392,-0.025665013,0.041303729,-0.004821845,0.01461351,-0.009706399,0.036457703,0.057473044,24077131,0,83.3434,48,75.2856,57,69.0023,112,Middle,1.99E-06,4.65E-06,0,0,1,0,0,60.78088206,10.51807627,5.488273254,-4.58075953,-3.744078393
TRHS86,IL,IL_23831,IL,0.932023094,1.93E-07,0.067976713,0.932023094,0.027100758,-0.039723133,0.016132762,0.019231202,0.001923094,0.0269897,-0.007698452,0.007097026,-0.008277461,0.031576445,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS86_CKDL230018650-1A_225KJTLT3_L2_C1.bam,USA,NAM,1947,1918-1957,1947_TRHS86,1918-1957,1918-1957_NA,1947_NA,Middle,1947_Middle,M,105,39.23104593,-89.47884855,H,NA,0.003485964,0.185844107,0.814155893,3.02E-06,0.938684273,0.061312706,0.929287427,0.032506981,0.038205591,1.00E-09,0.939,0.027520225,-0.040390849,0.015875845,0.021000916,0.006309851,-0.018508913,0.020910692,-0.013142896,0.019215918,0.023175936,25857806,0,64.101,34,59.1702,50,55.6395,66,Middle,1.31E-06,2.55E-06,0,0,0.5,0,0,78.29772061,3.979457843,3.834560269,-4.739195809,-1.48636967
TRHS87,IL,IL_40238,IL,0.07855805,0.90102238,0.02041957,0.90102238,0.033517944,0.060326016,-0.016822128,-0.033627033,0.04226494,0.012255475,-0.006403834,0.006939072,-0.015511464,0.017940199,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS87_CKDL230018650-1A_225KJTLT3_L2_C1.bam,USA,NAM,1949,1918-1957,1949_TRHS87,1918-1957,1918-1957_NA,1949_NA,Middle,1949_Middle,M,101,38.71994802,-87.72672984,H,NA,0.00307377,0.053776257,0.946223743,0.902325605,0.07886444,0.018809956,0.055850698,1.00E-09,0.069450288,0.874699013,0.902,0.033683111,0.059720095,-0.016012716,-0.03300647,0.043451147,-0.009437777,0.004478072,-0.010282569,0.00846758,0.001228609,25770577,0,76.2477,45,60.7937,41,64.6262,80,Middle,1.75E-06,3.10E-06,0,0,0,0,0,101.587373,-8.979730132,-7.293459417,0.674150884,2.117356223
TRHS98,IL,IL_184852,IL,0.17552865,0.587178315,0.237293034,0.587178315,0.011212945,0.034778817,0.015500299,0.00232819,-0.0481814,-0.017787215,0.002379058,-0.009792543,-0.020503394,0.022296423,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRHS98_CKDL230018650-1A_225KJTLT3_L2_C1.bam,USA,NAM,1994,1958-1997,1994_TRHS98,1958-1997,1958-1997_NA,1994_NA,Middle,1994_Middle,M,265,37.19159336,-89.33760412,H,NA,0.003049672,0.311020975,0.688979025,0.598833637,0.167943088,0.233223275,0.18705512,0.040784634,0.289166716,0.48299353,0.599,0.01173127,0.035775497,0.014314363,0.00105092,-0.048789501,-0.006730284,-0.013414074,0.011206342,0.011532982,0.001508092,19740669,0,78.2922,31,64.5821,36,17.8692,18,Middle,1.57E-06,9.12E-07,0,0,0,0.5,0,90.83407931,-16.98122386,-9.547877558,-0.313548422,-5.870265672
WVA_105307,WVA_105307,WVA,WV,0.533053068,0.0038261,0.463120833,0.533053068,-0.011747643,-0.028284119,-0.038154249,-0.013243008,-0.009243531,-0.004635653,0.019665499,0.001893618,0.063577408,0.003316445,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,WVA_105307_CKDL230010355-1A_HJJGGCCX2_L2_C1.bam,USA,NAM,1912,1878-1917,1912_WVA_105307,1878-1917,1878-1917_NA,1912_NA,Middle,1912_Middle,M,22,39.63028389,-80.04654416,H,NA,0.002670287,0.610098285,0.389901715,0.010117986,0.521518098,0.468363917,0.410916518,0.552604788,1.00E-09,0.036478693,0.522,-0.012447268,-0.027411134,-0.038528605,-0.011449708,-0.010056637,0.014160359,0.008337762,0.012553572,-0.067370876,0.025230604,15632727,0,0,0,0,0,0,0,Middle,0,0,0.5,0,0,0,1,-14.90853077,23.21414113,0.344768063,-4.423436143,-1.607047657
WVA_56235,WVA_56235,WVA,WV,0.846677333,0.034223084,0.119099583,0.846677333,0.022711643,-0.031894161,0.008377191,0.005642548,0.003804593,0.018314313,-0.015008439,-0.01933622,-0.009145556,0.000385818,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,WVA_56235_CKDL230010355-1A_HJJGGCCX2_L2_C1.bam,USA,NAM,1961,1958-1997,1961_WVA_56235,1958-1997,1958-1997_NA,1961_NA,Middle,1961_Middle,M,290,38.89782642,-80.23342321,H,NA,0.002128361,0.242373349,0.757626651,0.043791383,0.833387497,0.12282112,0.8475953,0.036072414,0.116332142,1.44E-07,0.833,0.022022124,-0.031132481,0.009225538,0.005305158,0.005256892,-0.022820679,0.011860017,0.012613664,0.017858037,0.003577173,9151263,0,0,0,1.14251,2,5.52227,8,Middle,0,8.74E-07,0,0,0.5,0,0,-24.27167336,9.575732234,-10.40178051,-6.152474634,-3.549490454
WVA_56236,WVA_56236,WVA,WV,0.794610863,0.104025652,0.101363485,0.794610863,0.022636045,-0.025540972,-0.012787551,0.003298953,-0.006402533,-0.008034627,0.029089258,0.006702735,-0.008126624,-0.023594692,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,WVA_56236_CKDL230010355-1A_HJJGGCCX2_L2_C1.bam,USA,NAM,1934,1918-1957,1934_WVA_56236,1918-1957,1918-1957_NA,1934_NA,Middle,1934_Middle,M,106,39.28352969,-80.37987499,H,NA,0.002226034,0.218628441,0.781371559,0.097888881,0.808035678,0.094075441,0.767538601,0.11655339,1.00E-09,0.115908009,0.808,0.022991966,-0.026867411,-0.013567498,0.003980496,-0.009860286,0.032302044,0.007459748,-0.006427502,0.012438171,-0.003668342,11564650,0,0,0,1.20265,2,3.88122,4,Middle,0,3.46E-07,0,0.5,0.5,0,0,-38.49179157,22.93307761,-3.16547327,-8.514206477,-5.270158087
BHSC_6830792,BHSC,6830792,MN,0.258956706,0.366461046,0.374582247,0.374582247,-0.001375312,0.015663647,0.054018067,-0.008597719,-0.004683179,-0.015005675,0.003013475,-0.04116354,0.019451217,0.025054342,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,BHSC_6830792_CKDL230010355-1A_HJJGGCCX2_L2_C1.bam,USA,NAM,2011,1998-Present,2011_BHSC_6830792,1998-Present,1998-Present_North,2011_North,North,2011_North,N,414,47.52317095,-91.4088486,H,N,0.003701435,0.482243804,0.517756196,0.365120656,0.260825338,0.374054005,0.296339639,0.110267267,0.384840888,0.208552206,0.374,-0.001128925,0.015252158,0.05421162,-0.008970225,-0.001503166,0.009357095,0.004046233,0.050882091,0.010229229,0.075245519,19618407,0,91.0403,63,88.2141,45,92.4459,87,North,3.21E-06,4.43E-06,0,0,0.5,0,1,84.45828714,-14.85895318,-3.657333957,0.814156403,-4.330482062
MU_1827771,MU,1827771,IA,0.949815497,0.020817483,0.02936702,0.949815497,0.032198979,-0.037507586,-0.000766383,0.015898143,0.00600249,0.025939771,-0.021897711,-8.42E-05,0.004544911,-0.021909504,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,MU_1827771_CKDL230010355-1A_HJJGGCCX2_L2_C1.bam,USA,NAM,1965,1958-1997,1965_MU_1827771,1958-1997,1958-1997_North,1965_North,North,1965_North,N,321,41.33445188,-93.09943715,H,N,0.003041217,0.140206614,0.859793386,0.030076716,0.94125076,0.028672524,0.941327236,2.09E-08,0.039357161,0.019315582,0.941,0.031896566,-0.036631687,-0.000447032,0.017624739,0.006967275,-0.028900352,0.012158754,-0.004709834,-0.013367087,-0.028323479,23390095,0,76.6085,58,79.7956,68,13.1024,17,North,2.48E-06,7.27E-07,0,0,0,0,0,49.25564601,12.98066153,-1.241597509,-1.257804945,4.943973895
TRH4_10,UI,UI_06_18_1971,IL,0.92670047,0.000000001,0.073299529,0.92670047,0.027610773,-0.041549363,0.026038768,0.016188296,0.01386765,0.007623088,-0.015508076,0.004035452,-0.043319352,0.028855854,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_10_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1971,1958-1997,1971_TRH4_10,1958-1997,1958-1997_North,1971_North,North,1971_North,N,315,40.45623124,-90.67787766,H,N,0.003684999,0.198340978,0.801659022,4.83E-08,0.926560707,0.073439245,0.923062015,0.007724092,0.069213892,1.00E-09,0.927,0.027559386,-0.041795061,0.027570495,0.016180538,0.017199577,-0.011017749,0.005451662,-0.014335124,0.053117018,0.01690847,29682556,0,0,0,0,0,13.9359,18,North,0,6.06E-07,0,0,0.5,0.5,0,85.40207136,4.008772939,6.586528191,-5.463850403,2.890840318
TRH4_11,UI,UI_07_1886,IL,0.998224668,0.001775331,0.000000001,0.998224668,0.035705005,-0.039729516,-0.000886487,0.011680625,0.00165342,0.01923897,-0.011937854,-0.006908955,-0.002957189,0.000154434,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_11_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1886,1878-1917,1886_TRH4_11,1878-1917,1878-1917_North,1886_North,North,1886_North,N,39,40.78806359,-89.75998004,H,N,0.002280835,0.055141397,0.944858603,0.003357888,0.996642111,1.00E-09,0.989263714,1.00E-09,1.00E-09,0.010736284,0.997,0.036220147,-0.040442719,-0.001039181,0.011459971,0.005128245,-0.017288946,0.015510861,0.00070753,0.014725225,0.009638636,16936001,0,0,0,0,0,7.6322,20,North,0,1.18E-06,0,0,1,0,0,-96.43934638,44.96513992,-15.97659806,0.492462978,-7.64783382
TRH4_12,UI,UI_1875,IL,0.932782734,0.000000001,0.067217265,0.932782734,0.025326796,-0.040613037,0.009289062,0.008743379,0.008358153,0.010429997,-0.012317205,-0.011431165,-0.019772061,-0.003838517,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_12_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1875,1838-1877,1875_TRH4_12,1838-1877,1838-1877_North,1875_North,North,1875_North,N,3,40.78806359,-89.75998004,H,N,0.002292633,0.192743648,0.807256352,3.09E-08,0.940063599,0.05993637,0.930554756,1.00E-09,0.069445242,1.00E-09,0.94,0.026298107,-0.040523568,0.010075324,0.00908475,0.008784685,-0.012122905,0.006514135,0.002643395,0.026513937,-0.004731201,12393313,0,0,0,0,0,3.88122,2,North,0,1.61E-07,0,0,0.5,0,0,-60.55077991,32.1291807,-11.17119211,-5.535578364,-13.94384644
TRH4_13,UI,UI_05_03_1895,IL,0.992115679,0.00788432,0.000000001,0.992115679,0.035663032,-0.039228915,-0.016299459,0.020595817,-0.006963397,0.028525615,-0.024783847,-0.010750269,0.012677965,-0.012810755,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_13_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,NA,NA,NA_TRH4_13,1958-1997,1958-1997_North,NA_North,North,NA_North,N,NA,40.78806359,-89.75998004,H,N,0.003299301,0.066900006,0.933099994,0.001729743,0.998270256,1.00E-09,0.989068635,1.00E-09,1.00E-09,0.010931363,0.998,0.035378833,-0.039897504,-0.016257467,0.022350598,-0.003475678,-0.035563371,0.016809978,0.007939775,-0.007002931,-0.0049369,31619497,0,61.816,62,52.0144,52,6.30372,6,North,1.96E-06,1.90E-07,0,0,0.5,0,0,26.08697307,32.19870542,7.839504606,-3.203985593,5.321028015
TRH4_15,UI,UI_05_17_1959,IL,0.881236916,0.000000001,0.118763083,0.881236916,0.021426085,-0.041751474,0.021443025,0.012426539,0.016855268,0.010058929,0.019170197,0.002816851,-0.046048113,0.058625972,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_15_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1959,1958-1997,1959_TRH4_15,1958-1997,1958-1997_North,1959_North,North,1959_North,N,306,40.01035275,-88.59108665,H,N,0.003329239,0.254049498,0.745950502,1.00E-09,0.882406103,0.117593896,0.868890944,0.084093788,0.047015267,1.00E-09,0.882,0.021456328,-0.041921506,0.020649401,0.014131748,0.022751181,0.015169369,0.024038418,-0.013466887,0.073008414,0.062716599,24369331,0,0,0,0,0,51.1852,55,North,0,2.26E-06,0,0,1,0,0,74.68554714,2.775671086,6.175156196,-6.15841004,-0.297137358
TRH4_17,PH,PH_00472111,PA,0.917903572,0.068639707,0.01345672,0.917903572,0.032007058,-0.03247839,-0.008188239,0.016859699,-0.007883385,0.013200116,-0.023943674,-0.013423601,0.017274441,-0.008798113,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_17_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1949,1918-1957,1949_TRH4_17,1918-1957,1918-1957_North,1949_North,North,1949_North,N,146,41.05806562,-75.33951546,H,N,0.003516878,0.126657284,0.873342716,0.064372225,0.920928246,0.014699529,0.915472289,2.71E-09,0.020827847,0.063699862,0.921,0.031576683,-0.033083779,-0.008653559,0.01792332,-0.006277155,-0.027551139,0.002152189,0.013316131,-0.020749192,-0.012264587,36440417,0,53.5177,44,60.1323,46,9.2472,22,North,1.21E-06,6.04E-07,0,0,0,0,0,40.53837687,27.043386,7.819347948,-4.25555593,3.273132184
TRH4_18,PH,PH_00472121,PA,0.956696311,0.005421875,0.037881815,0.956696311,0.029212487,-0.038700078,-0.002741856,0.017183326,-0.000321128,0.007698185,-0.02912449,-0.017685342,0.018750464,-0.012160704,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_18_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1958,1958-1997,1958_TRH4_18,1958-1997,1958-1997_North,1958_North,North,1958_North,N,309,40.04243843,-76.24770427,H,N,0.00315851,0.158523586,0.841476414,0.005261568,0.961286582,0.03345185,0.959065281,8.24E-06,0.040923571,2.91E-06,0.961,0.029020889,-0.038923838,-0.001731803,0.018232805,0.004612286,-0.029567666,-0.004933447,0.017434744,-0.029083901,-0.030837152,23359821,0,49.9098,28,31.0283,30,13.8838,13,North,1.20E-06,5.57E-07,0,0,0,0,0,21.22488118,28.26438943,3.840419555,-5.453764329,4.508566508
TRH4_19,PH,PH_00472127,PA,0.969210089,0.00015645,0.030633461,0.969210089,0.029206601,-0.037739345,0.003389795,0.005348884,0.003188211,0.009895442,-0.013642869,-0.013243457,-0.004609345,-0.014170658,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_19_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1945,1918-1957,1945_TRH4_19,1918-1957,1918-1957_North,1945_North,North,1945_North,N,132,40.33694829,-75.10687343,H,N,0.002136961,0.153980558,0.846019442,0.001719484,0.964385122,0.033895394,0.953862148,1.00E-09,0.04613785,1.00E-09,0.964,0.028485169,-0.037298816,0.003336275,0.006763683,0.002962865,-0.01606878,0.003795146,0.005850357,0.00325267,-0.018629988,13275500,0,40.2886,14,30.6073,16,7.13728,14,North,1.05E-06,1.05E-06,0,0,0,0,0,-76.1509409,36.64597514,-9.000644943,-5.83187462,-10.27302579
TRH4_20,PH,PH_00472118,PA,0.999999998,0.000000001,0.000000001,0.999999998,0.033856546,-0.040089317,-0.015036518,0.018527074,-0.006299211,0.026119148,-0.010929849,-0.012971722,0.003956319,-0.003699576,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_20_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1945,1918-1957,1945_TRH4_20,1918-1957,1918-1957_North,1945_North,North,1945_North,N,133,40.36723146,-76.45771276,H,N,0.003326303,0.095673707,0.904326293,1.42E-07,0.999999857,1.00E-09,0.99851715,1.00E-09,1.00E-09,0.001482848,1,0.033835404,-0.040283132,-0.014767987,0.018536377,-0.00478481,-0.02506555,0.022611402,0.005789028,0.006291815,0.005659827,30040371,0,61.8761,42,58.3283,46,3.04767,12,North,1.40E-06,3.99E-07,0,0,0.5,0,0,27.34334384,30.17959316,6.97868083,-4.806368531,5.178465371
TRH4_22,PH,PH_00472112,PA,0.973275431,0.016080585,0.010643984,0.973275431,0.032821093,-0.038598903,-0.011679185,0.020598359,-0.004901526,0.005753445,-0.031061864,-0.016521368,0.026313423,-0.016851888,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_22_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1952,1918-1957,1952_TRH4_22,1918-1957,1918-1957_North,1952_North,North,1952_North,N,137,40.53106491,-77.40216267,H,N,0.004212008,0.129269727,0.870730273,0.010545425,0.978310176,0.011144399,0.969310267,0.004936213,0.011191669,0.01456185,0.978,0.032542755,-0.039362581,-0.011233626,0.02142172,-0.000942945,-0.03279551,-0.010138777,0.016753328,-0.037746603,-0.031758931,27269756,0,70.2345,48,64.7625,56,3.3863,6,North,1.76E-06,2.20E-07,0,0,0,0,0,21.74374128,39.51172055,18.00147212,-9.47045382,14.56690734
TRH4_23,PH,PH_00471441,PA,0.935435368,0.005493264,0.059071368,0.935435368,0.028024826,-0.038568287,0.010590934,0.010173593,0.003752605,0.011906147,-0.017338405,-0.012665492,-0.013086556,-0.018858167,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_23_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1945,1918-1957,1945_TRH4_23,1918-1957,1918-1957_North,1945_North,North,1945_North,N,155,41.44615912,-76.51214129,H,N,0.00288544,0.176178487,0.823821513,0.008095462,0.93360989,0.058294648,0.930839462,1.00E-09,0.069160536,1.00E-09,0.934,0.027380702,-0.038857757,0.01041298,0.011764144,0.003232691,-0.021184294,-0.000103165,0.002682572,0.006729844,-0.02584778,20526627,0,60.433,30,58.6891,39,5.93905,2,North,1.46E-06,9.74E-08,0,0,0,0,0,-10.03311492,33.14423164,4.939441818,-7.670885871,-6.40817698
TRH4_25,PH,PH_00472136,PA,0.966017816,0.033982183,0.000000001,0.966017816,0.035150617,-0.034922336,-0.00642062,0.007306561,-0.000338127,0.015260579,-0.010524157,-0.011041411,0.005618647,-0.010469331,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_25_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1961,1958-1997,1961_TRH4_25,1958-1997,1958-1997_North,1961_North,North,1961_North,N,313,40.41544054,-76.7794747,H,N,0.001131695,0.051231151,0.948768849,0.031342872,0.968657127,1.00E-09,0.952604431,1.00E-09,1.00E-09,0.047395567,0.969,0.035316438,-0.035770603,-0.006011952,0.007278534,0.000444101,-0.016929324,0.008103338,0.008287704,-0.00302989,-0.011456806,6517990,0,6.19363,2,14.6723,10,0.494921,2,North,3.07E-07,3.07E-07,0,0,0,0,0,-134.9964894,20.3853158,-28.77226144,-4.484985717,6.040341732
TRH4_26,PH,PH_00472134,PA,0.618401293,0.309849585,0.071749122,0.618401293,0.024970471,-0.003911081,-0.004647537,0.001501627,-0.009392125,0.000861686,0.001367647,-0.00390032,0.007375743,-0.015369433,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_26_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1959,1958-1997,1959_TRH4_26,1958-1997,1958-1997_North,1959_North,North,1959_North,N,325,41.78866771,-76.51545255,H,N,0.001397719,0.158370843,0.841629157,0.305980761,0.628515732,0.065503507,0.610194458,0.052655273,0.042053709,0.295096561,0.629,0.02543019,-0.005259565,-0.005045121,0.001927827,-0.011030421,0.002070436,4.14E-05,0.004404344,-0.00785113,-0.010100129,7151998,0,0,0,0,0,2.16202,6,North,0,8.39E-07,0,0.5,0,0,0,-131.4159204,27.41282128,-30.22585955,-4.202918326,-11.19459033
TRH4_27,PH,PH_00472103,PA,0.910631437,8.06E-05,0.089287991,0.910631437,0.024183795,-0.035042467,-0.00775725,0.003229851,-0.0008206,0.010464859,-0.002897943,-0.002512505,0.004321214,-0.014108761,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_27_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1939,1918-1957,1939_TRH4_27,1918-1957,1918-1957_North,1939_North,North,1939_North,N,122,40.00655527,-78.49031712,H,N,0.00211555,0.205213123,0.794786877,9.44E-05,0.913769545,0.086136089,0.892282937,0.102441048,1.21E-06,0.005274809,0.914,0.024312292,-0.035253166,-0.008118255,0.00466942,-0.00012177,-0.007848696,0.009375499,0.001023857,-0.00666667,-0.012062332,11951595,0,17.3782,14,0,0,5.47017,4,North,1.17E-06,3.35E-07,0,0,0,0,0,-87.84541438,36.04641669,-14.64288341,0.683804444,-1.478582775
TRH4_28,PH,PH_00472087,PA,0.834109738,0.018439864,0.147450397,0.834109738,0.018366614,-0.033697391,-0.017475775,0.003519877,-0.006123994,0.007936021,-0.000951668,-0.006109906,0.019329545,0.002652096,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_28_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1951,1918-1957,1951_TRH4_28,1918-1957,1918-1957_North,1951_North,North,1951_North,N,144,40.91818292,-75.70882161,H,N,0.00234766,0.273577493,0.726422507,0.021534529,0.824162622,0.154302849,0.77166883,0.18818734,1.00E-09,0.040143829,0.824,0.018225228,-0.034458527,-0.017862901,0.004113536,-0.002678248,-0.005126186,0.010788354,0.008349137,-0.009301113,0.021898922,16262118,0,2.28503,4,1.14251,2,3.67283,6,North,2.46E-07,3.69E-07,1,0,0.5,0.5,0.5,-68.77389573,41.732794,-5.090439603,-3.901288463,3.518946038
TRH4_31,PH,PH_00472139,PA,0.951989824,0.000000001,0.048010175,0.951989824,0.030390224,-0.045000783,0.026761359,0.028867867,0.001595985,0.015458323,-0.019426521,0.008387683,-0.035570596,0.069159419,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_31_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1938,1918-1957,1938_TRH4_31,1918-1957,1918-1957_North,1938_North,North,1938_North,N,149,41.34338187,-77.06450625,H,N,0.004081115,0.178919134,0.821080866,1.00E-09,0.951535927,0.048464072,0.95215744,6.99E-07,0.04784186,1.00E-09,0.952,0.029466077,-0.045773543,0.027231505,0.029066081,0.005428579,-0.021894366,0.004012754,-0.013777704,0.046508091,0.051835893,37673012,0,69.6933,76,65.4841,40,75.7489,100,North,2.02E-06,2.65E-06,0,0,0.5,0,0,90.62661604,5.241878927,5.878162257,-4.233816566,5.965036033
TRH4_33,MICH,MI_1347389,MI,0.883108738,0.044380241,0.072511021,0.883108738,0.026618777,-0.035011703,0.008770835,0.003636448,-0.011476637,-0.005808587,0.072237174,0.020043777,-0.050779042,0.011133235,/work/calicraw/Projects/HerbariumStructure/aligned/processed/herbarium,TRH4_33_CKDL230035585-1A_22FCV5LT3_L4_C1.bam,USA,NAM,1982,1958-1997,1982_TRH4_33,1958-1997,1958-1997_North,1982_North,North,1982_North,N,352,45.15177086,-86.03849605,H,N,0.003688024,0.190198135,0.809801865,0.040681544,0.891862401,0.067456055,0.878125859,0.058521708,0.023174282,0.040178151,0.892,0.027018438,-0.035891185,0.008444383,0.003413167,-0.018967025,0.070195551,0.030588825,-0.021184928,0.06804069,0.031002042,29858090,0,20.7456,8,15.2135,12,31.5707,65,North,2.68E-07,2.18E-06,0,0.5,1,0,0,65.91854103,14.76996124,5.142483499,-3.80041406,3.185578512
