Samp,Modified.Reason.,Type,number.of.reads,number.of.mapped.reads,percent_reads_aligned,std_numberofreads,number.of.supplementary.alignments,number.of.secondary.alignments,number.of.duplicated.reads,mean.mapping.quality,GC.percentage,general.error.rate,mean.coverageData,std.coverageData,Country,Year,lat,lon,Herbarium,CatalogNumber,State,K3Q2S1964_LD,K3Q1S1964_LD,K3Q3S1964_LD,MaxK3_LD,PC_LD1,PC_LD2,PC_LD3,PC_LD4,PC_LD5,PC_LD6,PC_LD7,PC_LD8,PC_LD9,PC_LD10,RANGE,TimeBin,PCOASamp,PcoaGroups,PcoaGroupRegion,X,Region,PcoaYR,N_S,SampleN,H_C,Heterozygosity,NREAD,COVERAGE,AC_COVERAGE,AC_COUNT,AC_2_COVERAGE,AC_2_COUNT,LI_COVERAGE,LI_COUNT,stdAC,stdLI,geno_Hb7a1,geno_Hb7a2,geno_Hb7b,geno_Hb9,geno_Hb13
TRTGTO_62_1,No,Contemporary,23185426,22659471,0.977315276,2.447982422,550097,0,2088385,36.7624,35.04%,0.0162,2.945,12.5659,Spain,2018,43.312691,-1.993332,,,NA,0.126897716,0.45369408,0.419408205,0.45369408,-0.006235245,0.030044627,0.148679705,-0.014788788,-0.026813245,0.039149389,0.005498701,-0.005660547,0.052292333,0.028370178,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_62_2,Yes(LowCoverage),Contemporary,1137272,163996,0.144201211,-1.05618194,2940,0,11513,33.9009,36.18%,0.0161,0.0179,0.4211,Spain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_62_3,No,Contemporary,31178928,30537567,0.979429665,3.718408274,740833,0,2553644,36.904,35.13%,0.0164,4.0178,17.0313,Spain,2018,43.312691,-1.993332,,,NA,0.16545488,0.458735058,0.375810063,0.458735058,-0.002268088,0.029240972,0.285455949,-0.032448665,0.01541874,0.148343093,-0.091039824,0.45869991,0.148687925,-0.031372755,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_62_4,No,Contemporary,15112864,14826266,0.981036156,1.16499138,351270,0,1320636,35.9893,35.91%,0.0162,1.8959,6.1123,Spain,2018,43.312691,-1.993332,,,NA,0.13899028,0.507173839,0.353835881,0.507173839,-0.000162598,0.033312722,0.185328713,-0.017267766,0.001107703,0.111396467,-0.079506201,0.340021886,0.124108617,-0.039298222,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRTGTO_62_5,No,Contemporary,37763600,37040977,0.980864563,4.7649255,903638,0,3103822,37.3413,34.70%,0.0163,4.8624,19.2934,Spain,2018,43.312691,-1.993332,,,NA,0.110052927,0.490989638,0.398957435,0.490989638,-0.005133517,0.035980107,0.289848435,-0.019078274,0.003879535,0.136318043,-0.089477707,0.463439288,0.147990168,-0.029619014,EUR,Contemp,Spain,Spain,Spain,Spain,,Spain,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USMS_000010705,No,Herbarium,20983018,16762522,0.798861346,-0.052043722,150181,0,2236533,29.0261,40.49%,0.0122,1.4773,3.8329,USA,1975,NA,NA,USMS,USMS,NA,1.00E-09,0.999999998,1.00E-09,0.999999998,0.039156952,0.066483391,-0.030118441,-0.024017482,0.015132353,0.00499915,0.018019853,0.007669362,-0.000889995,-0.006459816,NAM,1958-1997,1975_USMS_000010705,1958-1997,1958-1997_NA,1975_NA,,1975_,NA,NA,H,0.002541964,16912703,0,21.1666,10,46.8431,12,48.2938,44,5.91E-07,2.60E-06,0,0.5,0,0,0
USMS_000010708,No,Herbarium,22704606,19479070,0.857934729,0.02573299,241143,0,2022074,31.5357,38.39%,0.0133,1.9064,10.1626,USA,1997,NA,NA,USMS,USMS,NA,0.153597996,0.840857808,0.005544196,0.840857808,0.034986535,0.052504207,-0.020318876,-0.026477735,0.034620265,0.018199562,-0.005813398,-0.006537088,0.006663223,0.003678861,NAM,1958-1997,1997_USMS_000010708,1958-1997,1958-1997_NA,1997_NA,,1997_,NA,NA,H,0.002888922,19720213,0,59.8316,28,43.0547,18,63.975,75,1.42E-06,3.80E-06,0,0,0,0.5,0
USMS_000018022,No,Herbarium,19043416,18629696,0.978274906,-0.13966972,365958,0,1784139,36.2405,36.22%,0.0147,2.3239,7.7464,USA,2008,NA,NA,USMS,USMS,NA,0.011709645,0.824919071,0.163371284,0.824919071,0.018537433,0.061871053,0.022249628,-0.046332544,0.046489607,0.004076403,0.066767937,0.012823428,-0.058358688,-0.006920907,NAM,1998-Present,2008_USMS_000018022,1998-Present,1998-Present_NA,2008_NA,,2008_,NA,NA,H,0.003917822,18995654,0,72.3391,31,44.077,14,51.2113,26,1.63E-06,1.37E-06,0.5,0.5,0,0,0.5
Warsaw_1_1,No,Contemporary,9664032,8114529,0.839662886,0.298995846,183197,0,1132255,33.1426,38.74%,0.0151,1.1476,4.2333,Poland,2018,52.23,21.012,,,NA,0.16508627,1.00E-09,0.834913729,0.834913729,-0.044641106,-0.017602072,-0.023971102,-0.017291263,0.011850834,0.008815226,0.009997381,0.009547078,0.029722807,0.004988946,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_1_12,No,Contemporary,6936846,6625071,0.955055223,-0.134442164,153574,0,903846,33.9684,38.97%,0.0153,0.9553,3.3138,Poland,2018,52.23,21.012,,,NA,0.230373529,1.00E-09,0.76962647,0.76962647,-0.038142326,-0.01912709,-8.13E-05,-0.031787679,0.015582803,0.007021917,0.020700436,-0.014818018,0.032950833,0.000139177,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_1_15,No,Contemporary,8246890,8095275,0.981615494,0.073766174,178227,0,984699,32.2817,40.08%,0.0145,1.1165,4.7755,Poland,2018,52.23,21.012,,,NA,0.303971697,1.00E-09,0.696028302,0.696028302,-0.031562072,-0.023027496,-0.023271715,-0.025468411,0.016376672,-0.011291796,0.006143584,-0.000390918,0.054770164,0.018738336,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_1_2,No,Contemporary,8102668,7670985,0.946723351,0.050844636,173399,0,1072187,33.9274,38.68%,0.015,1.0865,3.4046,Poland,2018,52.23,21.012,,,NA,0.245820491,1.00E-09,0.754179508,0.754179508,-0.037176738,-0.020401215,-0.011997338,-0.030355686,0.025247476,-0.002488193,0.018380961,-0.007185061,0.04003876,0.012349256,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_1_3,Yes(LowCoverage),Contemporary,5210872,490575,0.094144512,-0.408755224,6158,0,55276,31.0192,41.35%,0.0135,0.0455,0.3776,Poland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_1_7,No,Contemporary,8441866,6717372,0.79572123,0.104754163,156945,0,1206936,35.3462,38.62%,0.0157,0.9895,4.3876,Poland,2018,52.23,21.012,,,NA,0.117001896,1.00E-09,0.882998103,0.882998103,-0.049636423,-0.011928878,-0.006427196,-0.024500596,0.017574998,0.042180165,0.03300648,-0.01008076,0.020635039,-0.000904917,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_1_8,Yes(LowCoverage),Contemporary,6612546,773218,0.116931965,-0.185983917,11804,0,97941,33.3246,40.22%,0.0145,0.0819,0.4835,Poland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_1_9,No,Contemporary,9111932,6021044,0.660786757,0.211249309,141223,0,1021056,34.7047,39.22%,0.0155,0.8825,3.1471,Poland,2018,52.23,21.012,,,NA,0.126290332,5.12E-09,0.873709663,0.873709663,-0.047870084,-0.011289484,-0.00958681,-0.016383743,0.018376441,0.023152148,0.020007295,-0.014442481,0.000934681,-0.002782474,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_2_1,No,Contemporary,7821400,7575942,0.968617127,0.006142059,161531,0,933108,33.0637,39.44%,0.0146,1.0639,4.2966,Poland,2018,52.23,21.012,,,NA,0.136516888,0.092306142,0.77117697,0.77117697,-0.036404164,-0.004128253,-0.008161456,-0.004855562,0.00916273,0.006390264,-0.005013524,-0.003375996,0.022680296,0.002033309,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_2_11,Yes(LowCoverage),Contemporary,5928964,3053317,0.514983225,-0.294627193,65642,0,392303,32.946,39.71%,0.0151,0.4261,1.6669,Poland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_2_12,No,Contemporary,8451532,6695800,0.792258729,0.106290403,168350,0,1055841,35.3879,38%,0.0161,0.975,2.6548,Poland,2018,52.23,21.012,,,NA,0.132072999,1.00E-09,0.867927,0.867927,-0.048921963,-0.013688859,-0.003191008,-0.028289595,0.015263043,0.044132696,0.03960963,-0.016285712,0.022684015,-0.005101295,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_2_14,No,Contemporary,8516050,6969595,0.818407008,0.116544398,154456,0,881924,33.4427,39.43%,0.015,0.991,3.7264,Poland,2018,52.23,21.012,,,NA,0.103071837,1.00E-09,0.896928162,0.896928162,-0.049862734,-0.014367867,-0.025498576,-0.015912943,0.012432429,0.03833038,0.026876897,-0.004052141,0.012866536,0.004251481,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_2_2,No,Contemporary,5204326,3700326,0.711009649,-0.409795595,82786,0,547783,32.4917,39.10%,0.0154,0.5486,2.1158,Poland,2018,52.23,21.012,,,NA,0.118144398,1.00E-09,0.881855601,0.881855601,-0.048088503,-0.016043462,-0.008957014,-0.017458555,0.006957414,0.02192407,0.011830773,-0.006496542,0.01080536,-0.009017751,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_2_5,No,Contemporary,6212706,5901447,0.949899609,-0.249531417,139962,0,839889,34.8071,38.69%,0.0153,0.864,2.7284,Poland,2018,52.23,21.012,,,NA,0.040888732,0.259260771,0.699850497,0.699850497,-0.030167913,0.017295016,0.018516916,-0.004321342,-0.004523787,0.015160095,-0.005670898,-0.01406944,-0.000478808,-0.022183915,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_2_7,No,Contemporary,7583404,7069757,0.932266961,-0.031683198,174383,0,1011081,34.2615,38.56%,0.0158,1.0344,2.9655,Poland,2018,52.23,21.012,,,NA,0.118839979,1.00E-09,0.88116002,0.88116002,-0.049336683,-0.016598529,-0.0146293,-0.027997097,0.02195005,0.021538253,0.028613732,0.002310549,0.015941784,-0.006177515,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_2_8,No,Contemporary,8558174,8284030,0.967966999,0.123239263,188931,0,1284797,35.899,38.63%,0.0146,1.1905,9.26,Poland,2018,52.23,21.012,,,NA,0.154827157,0.000484784,0.844688059,0.844688059,-0.044660767,-0.013115501,-0.00618634,-0.023706482,0.018728835,0.026354296,0.034193778,0.006073862,0.025752983,0.00164608,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_2_9,Yes(LowCoverage),Contemporary,6430808,1423974,0.221430029,-0.21486796,25658,0,180285,33.6435,39.34%,0.0148,0.1708,0.7577,Poland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_3_10,Yes(LowCoverage),Contemporary,6211436,2427483,0.390808663,-0.249733261,51069,0,315523,34.1257,39.51%,0.0152,0.3204,1.3034,Poland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_3_12,No,Contemporary,3863076,3719282,0.962777331,-0.622963574,81300,0,537626,34.5122,40.12%,0.0147,0.5362,2.7057,Poland,2018,52.23,21.012,,,NA,0.097214668,1.00E-09,0.902785331,0.902785331,-0.04979754,-0.014217102,-0.016996083,-0.011288354,0.015031401,0.029584542,0.020558086,-0.000826896,0.01949431,-0.00231548,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_3_14,No,Contemporary,9808110,7613114,0.776206017,0.321894497,176866,0,1072780,34.8078,39.63%,0.0155,1.086,3.0728,Poland,2018,52.23,21.012,,,NA,0.170423146,1.00E-09,0.829576853,0.829576853,-0.045398913,-0.018621789,-0.019844264,-0.02117342,0.028035163,0.023370628,0.040486251,0.006010938,0.027111761,0.013145004,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_3_15,No,Contemporary,7635922,6908211,0.904699,-0.02333639,172784,0,1013943,34.5493,38.64%,0.0159,1.0123,2.7234,Poland,2018,52.23,21.012,,,NA,0.120371237,1.00E-09,0.879628762,0.879628762,-0.04876869,-0.015077877,-0.011174104,-0.02068493,0.019933734,0.023969749,0.022047897,-0.005858125,0.012568575,0.011346651,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_3_4,Yes(LowCoverage),Contemporary,5777758,2443653,0.42294139,-0.318658714,51995,0,333449,33.6139,40.10%,0.0152,0.3472,1.4059,Poland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_3_5,No,Contemporary,8035832,7599365,0.945684902,0.040222235,185273,0,1079565,34.9203,38.70%,0.0159,1.0814,3.0893,Poland,2018,52.23,21.012,,,NA,0.15176593,1.00E-09,0.848234069,0.848234069,-0.046184205,-0.019308732,-0.024694231,-0.023897169,0.025455803,0.013718242,0.023361654,0.009860956,0.025449271,0.006608409,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_3_7,Yes(LowCoverage),Contemporary,6755120,2899537,0.429235454,-0.1633243,62934,0,393582,33.2977,40.12%,0.0152,0.4043,1.6951,Poland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_3_8,Yes(LowCoverage),Contemporary,7695498,3408343,0.442900901,-0.013867838,65235,0,436627,31.732,39.89%,0.0146,0.427,1.7496,Poland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_4_1,No,Contemporary,7033966,6366835,0.905155783,-0.119006657,136825,0,883234,34.9613,39.62%,0.0147,0.9074,5.2264,Poland,2018,52.23,21.012,,,NA,0.137586259,4.01E-05,0.862373592,0.862373592,-0.04664635,-0.010350382,-0.018142211,-0.009349622,0.008207186,0.028673527,0.00919488,-0.000435094,0.002170163,0.011586108,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_4_10,No,Contemporary,6471684,5554044,0.858206921,-0.208371442,143849,0,838262,35.2306,38.63%,0.0162,0.8103,2.2574,Poland,2018,52.23,21.012,,,NA,0.050593597,1.00E-09,0.949406402,0.949406402,-0.057109623,-0.009501278,-0.021672506,-0.009412876,0.002939793,0.044254384,0.002206035,-0.001843031,-0.011175935,-0.010851437,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_4_11,No,Contemporary,8311198,8179837,0.984194697,0.083986794,169720,0,956002,32.3551,40.56%,0.0143,1.1183,4.6919,Poland,2018,52.23,21.012,,,NA,0.184865767,0.052494828,0.762639405,0.762639405,-0.036850685,-0.009759015,-0.024403082,-0.006285595,-0.002310398,-0.019531329,0.019879491,0.015069043,0.027075656,0.003802421,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_4_12,No,Contemporary,7149982,6777578,0.947915393,-0.100567964,167961,0,942181,33.5527,38.93%,0.0158,0.986,3.7606,Poland,2018,52.23,21.012,,,NA,0.072233596,1.00E-09,0.927766403,0.927766403,-0.053398151,-0.014037641,-0.025770463,-0.015928946,0.014979249,0.025949204,0.017003954,-0.004825967,0.010672182,0.005449738,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_4_14,No,Contemporary,7469670,7028671,0.940961381,-0.049759207,169664,0,1014658,34.9548,38.84%,0.016,1.0111,2.6816,Poland,2018,52.23,21.012,,,NA,0.046803545,1.00E-09,0.953196454,0.953196454,-0.056695627,-0.013977316,-0.031301376,-0.0179024,0.007624382,0.038922683,0.018285298,0.003992076,0.001818848,0.002788414,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_4_15,No,Contemporary,9612544,7296064,0.759014887,0.290812738,175035,0,920028,34.8199,39.43%,0.0155,1.0189,2.796,Poland,2018,52.23,21.012,,,NA,0.180700206,0.047657968,0.771641826,0.771641826,-0.036506223,-0.008783103,-0.015963617,-0.008959295,0.005231598,0.001106678,0.000835077,0.006409985,0.033556299,0.004049134,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_4_3,No,Contemporary,8590162,7537034,0.877403011,0.128323191,161472,0,962579,33.6355,40.75%,0.0147,1.0422,3.6505,Poland,2018,52.23,21.012,,,NA,0.222658006,0.011421195,0.765920799,0.765920799,-0.037355399,-0.013771126,-0.016400991,-0.014792631,0.021274847,0.001576153,0.016391491,0.012050815,0.024256779,0.012212284,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_4_4,No,Contemporary,8020354,7232518,0.901770421,0.037762281,170782,0,1093431,34.8374,39.16%,0.0155,1.0526,3.4234,Poland,2018,52.23,21.012,,,NA,0.080492926,1.00E-09,0.919507073,0.919507073,-0.053356968,-0.012965284,-0.019356766,-0.009873956,0.022283213,0.032946383,0.026687282,0.006868432,0.00135446,-0.001635366,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_4_7,No,Contemporary,10033586,8358547,0.833056795,0.357729922,172548,0,1123479,33.5172,40.60%,0.0145,1.2163,4.5823,Poland,2018,52.23,21.012,,,NA,0.109066271,1.00E-09,0.890933728,0.890933728,-0.050182906,-0.012835464,-0.029237214,-0.009233155,0.006963533,0.025146865,0.020671112,0.002300693,0.017427104,0.0188079,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_4_8,No,Contemporary,10502636,8910189,0.848376446,0.432277129,194361,0,1223814,33.0767,40.81%,0.015,1.2564,4.2381,Poland,2018,52.23,21.012,,,NA,0.147033349,0.018430369,0.834536283,0.834536283,-0.043854569,-0.009641561,-0.021979933,-0.011445623,0.007722183,0.006206973,0.010059081,0.007509877,0.017747956,0.019090272,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_46_1,No,Contemporary,8813438,8238752,0.934794345,0.163808964,203147,0,1158698,34.8069,38.64%,0.0157,1.1654,3.6305,Poland,2018,52.23,21.012,,,NA,0.081695988,1.00E-09,0.918304011,0.918304011,-0.053555399,-0.012812695,-0.029665202,-0.018349181,0.01283304,0.028594116,0.024011667,0.003778642,0.01558559,-0.002218059,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_46_10,No,Contemporary,6758456,5942163,0.879219011,-0.162794101,138568,0,848740,35.225,38.62%,0.0155,0.8523,2.4254,Poland,2018,52.23,21.012,,,NA,0.070273255,1.00E-09,0.929726744,0.929726744,-0.051294043,-0.008265095,-0.018361059,-0.009605703,-0.001373663,0.021903248,0.014257492,-0.009538201,0.010251223,0.000473973,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_46_12,No,Contemporary,8603982,7988129,0.928422328,0.130519635,188836,0,1147467,34.4179,38.55%,0.0156,1.1224,3.8592,Poland,2018,52.23,21.012,,,NA,0.054262351,1.94E-05,0.945718279,0.945718279,-0.052641417,-0.007198807,-0.030907044,-0.009454914,0.000341265,0.035146466,0.004221733,0.000769955,0.012628566,-0.001360663,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_46_13,No,Contemporary,8102758,7420714,0.915825698,0.05085894,164626,0,886243,33.1034,39.11%,0.0149,1.0002,3.3646,Poland,2018,52.23,21.012,,,NA,0.162978878,1.00E-09,0.837021121,0.837021121,-0.043829615,-0.019807849,-0.036443116,-0.011268675,0.020164718,0.007734202,0.008391873,0.002513267,0.022320245,0.007053134,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_46_2,No,Contemporary,7399506,6790801,0.917737076,-0.060910535,150414,0,871211,34.2188,39.46%,0.015,0.9305,2.9561,Poland,2018,52.23,21.012,,,NA,0.100779242,2.05E-06,0.899218711,0.899218711,-0.046836045,-0.010689397,-0.031863833,-0.00051415,0.001580545,0.014983959,0.007352334,-0.001290293,0.020873385,0.003140893,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_46_5,No,Contemporary,11023138,7692296,0.697831779,0.515001721,165923,0,1136701,34.3585,39.89%,0.015,1.0774,4.0736,Poland,2018,52.23,21.012,,,NA,0.079147475,1.00E-09,0.920852524,0.920852524,-0.052953876,-0.010707677,-0.030400738,-0.015443925,0.008846991,0.032045922,0.02024023,0.006892868,0.010470101,0.002547549,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_46_6,No,Contemporary,7226052,5349149,0.740258858,-0.088477982,117837,0,666046,33.664,39.01%,0.015,0.7075,2.3872,Poland,2018,52.23,21.012,,,NA,0.096848219,0.084411708,0.818740073,0.818740073,-0.040026875,-0.002591155,-0.022244694,-0.000136656,-0.011558758,0.009400047,0.005923441,-5.39E-06,0.016289809,0.009651206,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Warsaw_46_7,No,Contemporary,7789166,7345867,0.943087745,0.001019035,172178,0,1006018,33.6963,39.01%,0.0153,1.0576,3.7517,Poland,2018,52.23,21.012,,,NA,0.063492454,0.052992787,0.883514759,0.883514759,-0.047418837,-0.004345206,-0.017422469,-0.004002546,-0.002922343,0.007304728,0.01488865,0.004389395,0.012594247,0.011989329,EUR,Contemp,Poland,Poland,Poland,Poland,,Poland,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
